amazon_order_id,merchant_order_id,purchase_d,ate,last_updated_date,order_status,fulfillment_channel,sales_channel,product_name,sku,asin,quantity,currency,item_price,item_tax,shipping_price,shipping_tax,item_promotion_discount,ship_promotion_discount,ship_city,ship_state,ship_postal_code,ship_country,passport_sku,week,passport_week,purchase_ts,item_price_total
112-3227831-6120235,112-3227831-6120235,2025-11-12 00:00:00,T01:35:14+00:00,2025-11-14T13:13:36+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Shampoo and Body Wash, Premium 2-in-1 For Babies, Toddlers & Kids, Unscented & Hypoallergenic - Gentle Baby Soap - Vegan, Hydrating For Sen",UBW101,B0DNRLVHB6,1,USD,16.99,0.92,0.99,0.16,1.7,0.99,CHESAPEAKE,VA,23320-6533,US,UBW101,2025-11-10/2025-11-16,UBW101_November/2025,2025-11-12 01:35:14+00:00,16.99
114-5887394-8856222,114-5887394-8856222,2025-11-12 00:00:00,T01:01:33+00:00,2025-11-12T08:38:14+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.16,0.99,0.16,1.8,0.99,SAN DIEGO,CA,92126-1466,US,UDC101,2025-11-10/2025-11-16,UDC101_November/2025,2025-11-12 01:01:33+00:00,14.99
112-1200172-4992235,112-1200172-4992235,2025-11-12 00:00:00,T00:19:43+00:00,2025-11-13T05:42:14+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,19.99,1.2,0.99,0.16,1.8,0.99,INDIAN ORCHARD,MA,01151-1938,US,UB0101,2025-11-10/2025-11-16,UB0101_November/2025,2025-11-12 00:19:43+00:00,19.99
111-5380412-9849821,111-5380412-9849821,2025-11-12 00:00:00,T00:10:31+00:00,2025-11-12T08:22:03+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Mineral Face Sunscreen Stick, SPF 50, Natural Zinc Oxide, Unscented, Hypoallergenic & Dermat Tested, Water-Resistant, Vegan, Sensitive Skin",USP103,B0DNRLX255,2,USD,22.489999999999995,1.2,1.99,0.16,3.0,1.99,RICHMOND,TX,77407-2765,US,USP103,2025-11-10/2025-11-16,USP103_November/2025,2025-11-12 00:10:31+00:00,59.96
111-9604012-6141862,111-9604012-6141862,2025-11-12 00:00:00,T00:03:24+00:00,2025-11-25T11:39:25+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,3,USD,22.489999999999995,1.2,0.99,0.16,13.49,0.99,KEIZER,OR,97303-7543,US,UDC101,2025-11-10/2025-11-16,UDC101_November/2025,2025-11-12 00:03:24+00:00,134.91
111-9596520-4082631,111-9596520-4082631,2025-11-11 00:00:00,T23:29:38+00:00,2025-11-12T09:55:44+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Shampoo and Body Wash, Premium 2-in-1 For Babies, Toddlers & Kids, Unscented & Hypoallergenic - Gentle Baby Soap - Vegan, Hydrating For Sen",UBW101,B0DNRLVHB6,1,USD,16.99,1.34,0.99,0.16,1.7,0.99,Redlands,CA,92374,US,UBW101,2025-11-10/2025-11-16,UBW101_November/2025,2025-11-11 23:29:38+00:00,16.99
111-5574335-4337814,111-5574335-4337814,2025-11-11 00:00:00,T22:33:47+00:00,2025-11-12T23:21:01+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,19.99,1.32,0.99,0.16,1.8,0.99,Manville,NJ,8835,US,UB0101,2025-11-10/2025-11-16,UB0101_November/2025,2025-11-11 22:33:47+00:00,19.99
112-4755402-4745809,112-4755402-4745809,2025-11-11 00:00:00,T21:31:02+00:00,2025-11-13T04:14:17+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,19.99,1.6,0.99,0.16,1.8,0.99,TROY,NY,12180-8402,US,UB0101,2025-11-10/2025-11-16,UB0101_November/2025,2025-11-11 21:31:02+00:00,19.99
112-6315329-2476264,112-6315329-2476264,2025-11-11 00:00:00,T19:28:32+00:00,2025-11-13T12:33:45+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.07,0.99,0.16,3.6,0.99,SARATOGA SPRINGS,UT,84045-5282,US,USP102,2025-11-10/2025-11-16,USP102_November/2025,2025-11-11 19:28:32+00:00,17.99
111-9592254-9374622,111-9592254-9374622,2025-11-11 00:00:00,T18:15:22+00:00,2025-11-12T02:47:26+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.05,0.75,0.16,1.8,0.75,PELLA,IA,50219,US,UDC101,2025-11-10/2025-11-16,UDC101_November/2025,2025-11-11 18:15:22+00:00,14.99
113-8964479-9407418,113-8964479-9407418,2025-11-11 00:00:00,T16:55:02+00:00,2025-11-12T08:41:20+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 30 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP101,B0DNRQPDCD,1,USD,17.99,0.81,0.99,0.16,1.8,0.99,EVANSTON,WY,82930-5149,US,USP101,2025-11-10/2025-11-16,USP101_November/2025,2025-11-11 16:55:02+00:00,17.99
111-4085169-6855418,111-4085169-6855418,2025-11-11 00:00:00,T15:54:19+00:00,2025-11-11T23:21:53+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.2,0.99,0.16,1.8,0.99,TOMS RIVER,NJ,08755-1617,US,UDC101,2025-11-10/2025-11-16,UDC101_November/2025,2025-11-11 15:54:19+00:00,14.99
113-8265907-0234666,113-8265907-0234666,2025-11-11 00:00:00,T15:35:09+00:00,2025-11-11T21:01:13+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Mineral Face Sunscreen Stick, SPF 50, Natural Zinc Oxide, Unscented, Hypoallergenic & Dermat Tested, Water-Resistant, Vegan, Sensitive Skin",USP103,B0DNRLX255,1,USD,14.99,1.2,0.99,0.16,1.5,0.99,BROOKLYN,NY,11213-4732,US,USP103,2025-11-10/2025-11-16,USP103_November/2025,2025-11-11 15:35:09+00:00,14.99
113-7073764-6036216,113-7073764-6036216,2025-11-11 00:00:00,T13:27:52+00:00,2025-11-12T01:47:20+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.01,0.99,0.16,1.8,0.99,BOSTON,MA,02109-1048,US,USP102,2025-11-10/2025-11-16,USP102_November/2025,2025-11-11 13:27:52+00:00,17.99
114-7296199-2069030,114-7296199-2069030,2025-11-11 00:00:00,T12:05:32+00:00,2025-11-11T19:08:37+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.46,1.0,0.16,1.8,1.0,NORTH HOLLYWOOD,CA,91602-2673,US,UB0101,2025-11-10/2025-11-16,UB0101_November/2025,2025-11-11 12:05:32+00:00,14.99
111-6116558-9547437,111-6116558-9547437,2025-11-11 00:00:00,T06:47:23+00:00,2025-11-16T23:24:54+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 30 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP101,B0DNRQPDCD,1,USD,17.99,1.2,0.99,0.16,5.4,0.99,SAN MARTIN,CA,95046-9402,US,USP101,2025-11-10/2025-11-16,USP101_November/2025,2025-11-11 06:47:23+00:00,17.99
114-4352750-3575435,114-4352750-3575435,2025-11-11 00:00:00,T05:30:43+00:00,2025-11-12T18:24:08+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Shampoo and Body Wash, Premium 2-in-1 For Babies, Toddlers & Kids, Unscented & Hypoallergenic - Gentle Baby Soap - Vegan, Hydrating For Sen",UBW101,B0DNRLVHB6,1,USD,16.99,1.26,0.99,0.16,1.7,0.99,Elgin,Texas,78621,US,UBW101,2025-11-10/2025-11-16,UBW101_November/2025,2025-11-11 05:30:43+00:00,16.99
114-4352750-3575435,114-4352750-3575435,2025-11-11 00:00:00,T05:30:43+00:00,2025-11-12T18:24:08+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.24,0.99,0.16,1.8,0.99,Elgin,Texas,78621,US,UB0101,2025-11-10/2025-11-16,UB0101_November/2025,2025-11-11 05:30:43+00:00,14.99
112-1911359-3696213,112-1911359-3696213,2025-11-11 00:00:00,T04:54:56+00:00,2025-11-11T19:03:18+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.25,0.99,0.16,1.8,0.99,SAN DIEGO,CA,92105-2802,US,USP102,2025-11-10/2025-11-16,USP102_November/2025,2025-11-11 04:54:56+00:00,17.99
113-0199528-4954643,113-0199528-4954643,2025-11-11 00:00:00,T04:31:16+00:00,2025-11-12T02:52:05+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.26,0.99,0.16,1.8,0.99,LAS VEGAS,NV,89183-5887,US,UB0101,2025-11-10/2025-11-16,UB0101_November/2025,2025-11-11 04:31:16+00:00,14.99
111-4400602-8524200,111-4400602-8524200,2025-11-11 00:00:00,T04:09:25+00:00,2025-11-12T07:00:08+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.26,0.99,0.16,1.8,0.99,Hanna,IN,46340,US,USP102,2025-11-10/2025-11-16,USP102_November/2025,2025-11-11 04:09:25+00:00,17.99
113-1281772-9689824,113-1281772-9689824,2025-11-11 00:00:00,T03:29:05+00:00,2025-11-12T06:44:19+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.01,0.99,0.16,1.8,0.99,WESLEY CHAPEL,NC,28104-6320,US,UB0101,2025-11-10/2025-11-16,UB0101_November/2025,2025-11-11 03:29:05+00:00,14.99
113-2204114-3172209,113-2204114-3172209,2025-11-11 00:00:00,T03:21:32+00:00,2025-11-11T09:29:50+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.2,0.99,0.16,1.8,0.99,FAIRLESS HILLS,PA,19030-3535,US,UDC101,2025-11-10/2025-11-16,UDC101_November/2025,2025-11-11 03:21:32+00:00,14.99
113-4582391-3961000,113-4582391-3961000,2025-11-11 00:00:00,T03:00:28+00:00,2025-11-11T19:01:46+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.31,0.99,0.16,1.8,0.99,SAN BERNARDINO,CA,92411-2311,US,UB0101,2025-11-10/2025-11-16,UB0101_November/2025,2025-11-11 03:00:28+00:00,14.99
111-8522101-6853814,111-8522101-6853814,2025-11-11 00:00:00,T02:24:26+00:00,2025-11-11T07:41:43+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Mineral Face Sunscreen Stick, SPF 50, Natural Zinc Oxide, Unscented, Hypoallergenic & Dermat Tested, Water-Resistant, Vegan, Sensitive Skin",USP103,B0DNRLX255,1,USD,14.99,1.13,0.99,0.16,1.5,0.99,LAS CRUCES,NM,88012-6157,US,USP103,2025-11-10/2025-11-16,USP103_November/2025,2025-11-11 02:24:26+00:00,14.99
113-8350380-3718669,113-8350380-3718669,2025-11-11 00:00:00,T02:07:24+00:00,2025-11-11T09:17:53+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.24,0.99,0.16,1.8,0.99,RICHARDSON,TX,75080-1408,US,UB0101,2025-11-10/2025-11-16,UB0101_November/2025,2025-11-11 02:07:24+00:00,14.99
114-6069540-2174606,114-6069540-2174606,2025-11-11 00:00:00,T01:35:56+00:00,2025-11-11T09:09:02+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.05,0.99,0.16,1.8,0.99,SARASOTA,FLORIDA,34232-2068,US,UB0101,2025-11-10/2025-11-16,UB0101_November/2025,2025-11-11 01:35:56+00:00,14.99
113-0605154-6985846,113-0605154-6985846,2025-11-11 00:00:00,T00:54:38+00:00,2025-11-12T02:50:09+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.12,0.99,0.16,1.8,0.99,CHICOPEE,MA,01013-2510,US,USP102,2025-11-10/2025-11-16,USP102_November/2025,2025-11-11 00:54:38+00:00,17.99
112-8730951-4437819,112-8730951-4437819,2025-11-11 00:00:00,T00:53:00+00:00,2025-11-11T13:51:16+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.2,0.99,0.16,1.8,0.99,FREEDOM,NH,03836-4506,US,UB0101,2025-11-10/2025-11-16,UB0101_November/2025,2025-11-11 00:53:00+00:00,14.99
111-7370984-9025840,111-7370984-9025840,2025-11-10 00:00:00,T23:51:29+00:00,2025-11-13T01:55:23+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.2,0.99,0.16,1.8,0.99,WILSON,NY,14172-9602,US,UDC101,2025-11-10/2025-11-16,UDC101_November/2025,2025-11-10 23:51:29+00:00,14.99
113-2717527-5218634,113-2717527-5218634,2025-11-10 00:00:00,T23:29:07+00:00,2025-11-11T04:50:53+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.2,0.99,0.16,1.5,0.99,TIGARD,OR,97223-6587,US,UDC101,2025-11-10/2025-11-16,UDC101_November/2025,2025-11-10 23:29:07+00:00,14.99
111-6080870-4613053,111-6080870-4613053,2025-11-10 00:00:00,T23:05:59+00:00,2025-11-13T02:29:12+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.25,0.99,0.16,1.8,0.99,ALPHARETTA,GA,30022-5260,US,USP102,2025-11-10/2025-11-16,USP102_November/2025,2025-11-10 23:05:59+00:00,17.99
113-2065993-8835457,113-2065993-8835457,2025-11-10 00:00:00,T22:58:39+00:00,2025-11-15T03:17:26+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Lotion, Premium & Unscented, For Dry & Sensitive Skin, Hydrating Daily Cream - For Babies, Toddlers, Kids & Adults, Vegan, Hypoallergenic,",UBL101,B0DNRMZZM5,1,USD,16.99,1.2,4.44,0.16,1.7,4.44,Cuenca,Azuay,10204,EC,UBL101,2025-11-10/2025-11-16,UBL101_November/2025,2025-11-10 22:58:39+00:00,16.99
113-0639906-3074618,113-0639906-3074618,2025-11-10 00:00:00,T22:31:04+00:00,2025-11-11T06:48:37+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.17,0.99,0.16,1.8,0.99,LINCOLN,CA,95648-7828,US,USP102,2025-11-10/2025-11-16,USP102_November/2025,2025-11-10 22:31:04+00:00,17.99
111-6646685-4269066,111-6646685-4269066,2025-11-10 00:00:00,T20:40:19+00:00,2025-11-11T01:14:24+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.32,0.99,0.16,1.8,0.99,WENATCHEE,WA,98801-5602,US,UB0101,2025-11-10/2025-11-16,UB0101_November/2025,2025-11-10 20:40:19+00:00,14.99
112-4003607-9573013,112-4003607-9573013,2025-11-10 00:00:00,T20:17:01+00:00,2025-11-11T08:08:51+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.3,2.99,0.16,1.8,2.99,SCOTTSDALE,AZ,85254,US,USP102,2025-11-10/2025-11-16,USP102_November/2025,2025-11-10 20:17:01+00:00,17.99
111-9019900-7326669,111-9019900-7326669,2025-11-10 00:00:00,T19:06:43+00:00,2025-11-11T05:44:00+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Mineral Face Sunscreen Stick, SPF 50, Natural Zinc Oxide, Unscented, Hypoallergenic & Dermat Tested, Water-Resistant, Vegan, Sensitive Skin",USP103,B0DNRLX255,1,USD,14.99,1.05,0.99,0.16,1.5,0.99,TRACY,CA,95391-1472,US,USP103,2025-11-10/2025-11-16,USP103_November/2025,2025-11-10 19:06:43+00:00,14.99
112-6019939-5598600,112-6019939-5598600,2025-11-10 00:00:00,T18:28:38+00:00,2025-11-11T03:09:19+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.01,0.99,0.16,1.5,0.99,JACKSONVILLE,AR,72076-9727,US,UDC101,2025-11-10/2025-11-16,UDC101_November/2025,2025-11-10 18:28:38+00:00,14.99
112-8903366-7318658,112-8903366-7318658,2025-11-10 00:00:00,T17:28:06+00:00,2025-11-11T05:03:19+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.13,0.99,0.16,1.5,0.99,HENDERSON,NV,89014-7504,US,UB0101,2025-11-10/2025-11-16,UB0101_November/2025,2025-11-10 17:28:06+00:00,14.99
114-2133778-5069820,114-2133778-5069820,2025-11-10 00:00:00,T17:05:48+00:00,2025-11-11T01:05:25+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.2,0.99,0.16,1.8,0.99,ROXBURY,MA,02119-3513,US,UB0101,2025-11-10/2025-11-16,UB0101_November/2025,2025-11-10 17:05:48+00:00,14.99
114-5596864-2430633,114-5596864-2430633,2025-11-10 00:00:00,T16:38:36+00:00,2025-11-10T21:42:10+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.2,0.99,0.16,1.5,0.99,MASPETH,NY,11378-3435,US,UDC101,2025-11-10/2025-11-16,UDC101_November/2025,2025-11-10 16:38:36+00:00,14.99
111-1932971-3427437,111-1932971-3427437,2025-11-10 00:00:00,T16:16:21+00:00,2025-11-11T05:17:02+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,0.97,0.99,0.16,1.8,0.99,NORTH CANTON,OH,44720-4684,US,UB0101,2025-11-10/2025-11-16,UB0101_November/2025,2025-11-10 16:16:21+00:00,14.99
114-5174780-4509032,114-5174780-4509032,2025-11-10 00:00:00,T13:49:56+00:00,2025-11-12T04:19:51+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.29,0.99,0.16,1.8,0.99,ROCKVILLE CENTRE,NY,11570,US,UB0101,2025-11-10/2025-11-16,UB0101_November/2025,2025-11-10 13:49:56+00:00,14.99
113-3563828-2790650,113-3563828-2790650,2025-11-10 00:00:00,T13:22:03+00:00,2025-11-11T08:39:46+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.33,0.99,0.16,1.8,0.99,BROOKLYN,NY,11201-4701,US,UB0101,2025-11-10/2025-11-16,UB0101_November/2025,2025-11-10 13:22:03+00:00,14.99
114-0336593-0250638,114-0336593-0250638,2025-11-10 00:00:00,T10:01:30+00:00,2025-11-11T06:29:44+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.2,1.49,0.16,1.5,1.49,HOUSTON,TX,77056-3115,US,UDC101,2025-11-10/2025-11-16,UDC101_November/2025,2025-11-10 10:01:30+00:00,14.99
114-9393256-8436237,114-9393256-8436237,2025-11-10 00:00:00,T09:17:23+00:00,2025-11-11T07:59:25+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.11,0.75,0.16,1.5,0.75,HOUSTON,TX,77049-2188,US,UB0101,2025-11-10/2025-11-16,UB0101_November/2025,2025-11-10 09:17:23+00:00,14.99
111-9334071-0077019,111-9334071-0077019,2025-11-10 00:00:00,T08:05:22+00:00,2025-11-10T21:15:56+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.08,0.75,0.16,1.5,0.75,AURORA,CO,80013-6352,US,UB0101,2025-11-10/2025-11-16,UB0101_November/2025,2025-11-10 08:05:22+00:00,14.99
114-1002856-1263441,114-1002856-1263441,2025-11-10 00:00:00,T06:08:32+00:00,2025-11-10T15:41:43+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.38,0.99,0.16,1.8,0.99,REEDLEY,CA,93654-8887,US,UB0101,2025-11-10/2025-11-16,UB0101_November/2025,2025-11-10 06:08:32+00:00,14.99
111-9121631-5949827,111-9121631-5949827,2025-11-10 00:00:00,T04:23:57+00:00,2025-11-10T11:53:16+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Shampoo and Body Wash, Premium 2-in-1 For Babies, Toddlers & Kids, Unscented & Hypoallergenic - Gentle Baby Soap - Vegan, Hydrating For Sen",UBW101,B0DNRLVHB6,1,USD,16.99,1.32,0.99,0.16,1.8,0.99,COTO DE CAZA,CA,92679-5012,US,UBW101,2025-11-10/2025-11-16,UBW101_November/2025,2025-11-10 04:23:57+00:00,16.99
114-5648807-8731461,114-5648807-8731461,2025-11-10 00:00:00,T04:10:52+00:00,2025-11-10T13:45:03+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Shampoo and Body Wash, Premium 2-in-1 For Babies, Toddlers & Kids, Unscented & Hypoallergenic - Gentle Baby Soap - Vegan, Hydrating For Sen",UBW101,B0DNRLVHB6,1,USD,16.99,0.89,0.99,0.16,5.1,0.99,ORANGE PARK,FL,32073-1621,US,UBW101,2025-11-10/2025-11-16,UBW101_November/2025,2025-11-10 04:10:52+00:00,16.99
